"Hash","Program","Program AST","Result AST"
"376cb51552565f7abdbf1345d8fdeae49efc0aeeb35ee15fe8127794e90872c0a5094f4f650b67fa96eb4aaeb8bdb7dbaebc2be9b1d6aae13fafd0f956a03c8d","test read IgnoreInput {X2 := hd tl X2} write X1","[0,[[@:=,1,[@hd,[@tl,[@var,1]]]]],2]","0"
"471bd3542fbfb4f2ea1f80707481dcae3d40724cc1bba2fd00efe4adac91f2546772cecdf0f717b6ba794cd105c8cf08b4dcedad5ae3155249916893ca96be7a","test read IgnoreInput {X2 := hd tl X1} write X1","[0,[[@:=,1,[@hd,[@tl,[@var,2]]]]],2]","0"
"2905f5a3c775049f08975069f5a0f1e3c03e3b3b8757ca0e8b36f2b92f65a069edfd64b3c6c32f7ef0ec806b7b60261a9447e9c0cbf0fbfe29b508446e0df744","test read IgnoreInput {X2 := hd tl X3} write X1","[0,[[@:=,1,[@hd,[@tl,[@var,2]]]]],3]","0"
"f65d61afd19570bd1c24572c6ae47a5415f15f8ad6ed3a144e2b6a7775962a366c1741864eeccefb4b40b247dd751bfa30f4d19af989e87ece9869d24ed77278","test read IgnoreInput {X2 := tl cons nil nil} write X1","[0,[[@:=,1,[@tl,[@cons,[@quote,nil],[@quote,nil]]]]],2]","0"
"6afbd2a4cdc636be19864071217c3f91c870cea330da8d60f8f425bccb824da5053a2e6126e6fb5b39f82d257577f9f4a5f04af8856960b5eb3ab9ac8a1bf525","test read IgnoreInput {X2 := tl hd hd nil} write X1","[0,[[@:=,1,[@tl,[@hd,[@hd,[@quote,nil]]]]]],2]","0"
"892abee1ab61e94dfa73301ed269cc51c3308e48728ae679aa149ac7cb4ab44a086673bbadc89ada809a885109ad6698f222a58c9a0eae83074422ffdc3b4fd4","test read IgnoreInput {X2 := tl hd tl nil} write X1","[0,[[@:=,1,[@tl,[@hd,[@tl,[@quote,nil]]]]]],2]","0"
"850836f601a6f1cfca9e2cdbd38b95ab7d01de40eaac089791ff94521462a1d71f3bf67bec654edf03dfe670be20b9ef285c2a541806cc628582e337d4a11ed2","test read IgnoreInput {X2 := tl hd X2} write X1","[0,[[@:=,1,[@tl,[@hd,[@var,1]]]]],2]","0"
"d4831e9600bd89c622b6c1844f6d7de8638863229b3222400a93d575ea4717e4e1a3d1d0d83ae403e9d43d7ebc66d286be410792e956d1e4a423fc767d27c94b","test read IgnoreInput {X2 := tl hd X1} write X1","[0,[[@:=,1,[@tl,[@hd,[@var,2]]]]],2]","0"
"6595a23d23a62a41f7fb6714485350314bd3ca40c041e1ca184de346431a0ef4f4a96cdbb2c586eeec120a8daf45e8caf677a6200b421f2ac9442582b3ce49d4","test read IgnoreInput {X2 := tl hd X3} write X1","[0,[[@:=,1,[@tl,[@hd,[@var,2]]]]],3]","0"
"115a32dbf925ffac026f89ffc444d76420cab25d9721271c9c3a991a0d0f30979534dcd1a39fddd68c53faa76be2d848323a2f093830688b3bd028e8a099bfca","test read IgnoreInput {X2 := tl tl hd nil} write X1","[0,[[@:=,1,[@tl,[@tl,[@hd,[@quote,nil]]]]]],2]","0"
"078f7de40dee5476494210e58d096d7c367db4de75ffb068a3979285d6c937ba914b80bcae4c52b47f442244ad8bde44b8a5fb0b70aa0ae0f4ba56934c6eaf80","test read IgnoreInput {X2 := tl tl tl nil} write X1","[0,[[@:=,1,[@tl,[@tl,[@tl,[@quote,nil]]]]]],2]","0"
"66cb475c07bd6bc47fb9aec129dc287768db13e628783cba522347ea3534bf39db1dde54fbb46a039f312921b7d023a8035033150025beb3ade2d391c04f7341","test read IgnoreInput {X2 := tl tl X2} write X1","[0,[[@:=,1,[@tl,[@tl,[@var,1]]]]],2]","0"
"94d54fd07624c214f09a95b2efeadd9d17e437a5565ff4fd96e480c51a2eece258f9648da6d0973ca9c827f3ede09773c514c6280b4b9fee6172332a626ccfca","test read IgnoreInput {X2 := tl tl X1} write X1","[0,[[@:=,1,[@tl,[@tl,[@var,2]]]]],2]","0"
"7024a9df342083402122b0b56db1f6e761878a8f051d1df9b06a887f9a356c22a3f1d061b3e2938ca6efa678bc1eed82eb9140d5d0f88bfacfc6bdd6173c6245","test read IgnoreInput {X2 := tl tl X3} write X1","[0,[[@:=,1,[@tl,[@tl,[@var,2]]]]],3]","0"
"85448ade205f0b09e77e2f72f411747a4c9e5d84d597d741eb842e75b37055cd80405e0b00f539111aca72c12a55c42220cb9b65ea947079aeae72360ac87176","test read IgnoreInput {if cons nil nil {} else {}} write X1","[0,[[@if,[@cons,[@quote,nil],[@quote,nil]],[],[]]],1]","0"
"08ab9783fdfd9fa36fabb50a2219d175547e3bff5cb0add1950715d24b8f0fcd68029f1307b28cf8c63153fa3f2c73c89b4f3f49fda5b3d86d61f3cc197ac12f","test read IgnoreInput {if hd hd nil {} else {}} write X1","[0,[[@if,[@hd,[@hd,[@quote,nil]]],[],[]]],1]","0"
"dc4dd9de16417912778352a6070c7e92a69ecb8548b73869ad83924feae1b2e156a6d004d1c7592c3c03a66148fc004a97e2612c3254916d4202b4965acc3de3","test read IgnoreInput {if hd tl nil {} else {}} write X1","[0,[[@if,[@hd,[@tl,[@quote,nil]]],[],[]]],1]","0"
"5d8750f67e55e297720bcd1d0ba32fb93fc08b933bbfed6d12d23dc94ad0b16c67238d0e6cd0ab577f2274166487660168d8329a0161f149948c6ce0471de675","test read IgnoreInput {if hd X1 {} else {}} write X1","[0,[[@if,[@hd,[@var,1]],[],[]]],1]","0"
"9a96fabdad282d37107ed4d09e435ba15519369f584e37d231796905dbfd4c32cba35737373e7e04207f21edf5e9a246c221193746c58b2a4f68ef0a12aeab6a","test read IgnoreInput {if hd X2 {} else {}} write X1","[0,[[@if,[@hd,[@var,1]],[],[]]],2]","0"
"0a3f9324cd39cb6a4d8da3923b85e5abcff9dfbaa1ca874fe625de7e057b171be710d52ca11e430a420e1053443c6a00963d3583f7d1885f0cea302c63d27089","test read IgnoreInput {if tl hd nil {} else {}} write X1","[0,[[@if,[@tl,[@hd,[@quote,nil]]],[],[]]],1]","0"
"4f03c0a4d4aaf3ef0b21f47d1cd29d6d506c327525b3af250ffb4193c3b3507fce3839f9248b39499ae3b180f89fe11a1fe810470cdbdcddbfb7cc86e5fe1f4e","test read IgnoreInput {if tl tl nil {} else {}} write X1","[0,[[@if,[@tl,[@tl,[@quote,nil]]],[],[]]],1]","0"
"ca81ac1f16602c3b1a6452a88036fb106a0b495252b1550e419b5781da497ff7985ab47270a9632bcc05e54de0dd3128f52e936ecafe87c92a4d10ac457e4d5d","test read IgnoreInput {if tl X1 {} else {}} write X1","[0,[[@if,[@tl,[@var,1]],[],[]]],1]","0"
"43cdfc8a3febb1bc25e27e1726a8b72269d67fb85a2636d1d404b5418b2e0dbc60238942bae89a2ca47c3b8be37dc93e3fb89a21998886e1918abd131dbd28ff","test read IgnoreInput {if tl X2 {} else {}} write X1","[0,[[@if,[@tl,[@var,1]],[],[]]],2]","0"
"b17e44c080534100bd6b0115383a57024ec7f847342daf379c0c6bbb25cf7737e08b05b6dc4982bd7ab32ea471c1c74579d5d2f42fdae570ce474a86e68d0e6e","test read IgnoreInput {while cons nil hd nil {}} write X1","[0,[[@while,[@cons,[@quote,nil],[@hd,[@quote,nil]]],[]]],1]","timeout:5s"
"51758476b20bc468a243b67c25dd229b23ed37deadb7b09a28badb03cbe85e128b40a8c7c4740e9c561012106faef26174de4bfee0e427c3d8e090355537f5fe","test read IgnoreInput {while cons nil tl nil {}} write X1","[0,[[@while,[@cons,[@quote,nil],[@tl,[@quote,nil]]],[]]],1]","timeout:5s"
"3d258b6e9be6b6c4c059bbbbc379c7badabd93c7941275da4ded1e2981acd1ecfe4a812284b262bac75173bc431db50bc8fe73a0298e49ed20f7b5b9f64218f0","test read IgnoreInput {while cons nil X1 {}} write X1","[0,[[@while,[@cons,[@quote,nil],[@var,1]],[]]],1]","timeout:5s"
"b0d7e08f4396065ce1e3823595ac17b8c2f84f3cba57291fda740a810d870118187bb2c0c8337779b82c4f497100ab44560bab84826f5c001b6210f68eaeac41","test read IgnoreInput {while cons nil X2 {}} write X1","[0,[[@while,[@cons,[@quote,nil],[@var,1]],[]]],2]","timeout:5s"
"5499e81887669a82b88b14847dbae168fdac76c608ff81e43fe09faf76b1582b4b49d6051ccebb712e313e73159f3b9cbbccccd8503168e84a289c1542049ed5","test read IgnoreInput {while cons hd nil nil {}} write X1","[0,[[@while,[@cons,[@hd,[@quote,nil]],[@quote,nil]],[]]],1]","timeout:5s"
"676dbe814d47b3b17b9d45209df84f2ba02e133b585d1152a06469710ac72075b5a4fca36bd76f604107b5de95e71eec341dcf18c24a1d4c2348eba088b7a1f2","test read IgnoreInput {while cons tl nil nil {}} write X1","[0,[[@while,[@cons,[@tl,[@quote,nil]],[@quote,nil]],[]]],1]","timeout:5s"
"f775f9bf91589146ca2de8085199994179467057096726d5683eb78719ec9bc5cbce43b827f6e60c20eb0092d21cdbbef159ed45891dca5fba66f2c5c2e3e5fd","test read IgnoreInput {while cons X1 nil {}} write X1","[0,[[@while,[@cons,[@var,1],[@quote,nil]],[]]],1]","timeout:5s"
"8ef003c3b93eb41ffac145a269eeda2af048307d13fe8cf0aa4fb031ac7ef37fc115b8bede9eba30f47ef040fc500a3f87f1dc37e358c5a7e704fc54c4e3243b","test read IgnoreInput {while cons X2 nil {}} write X1","[0,[[@while,[@cons,[@var,1],[@quote,nil]],[]]],2]","timeout:5s"
"dcfa5c92fb71f333bd10cad69d43b5673cc16fae4bbbe16d19bf6e4ae16ff1a0c9e4484f57d1554c37c7241ff2755d3f69aa4c8674254d34e169be35cbfae5ac","test read IgnoreInput {while hd cons nil nil {}} write X1","[0,[[@while,[@hd,[@cons,[@quote,nil],[@quote,nil]]],[]]],1]","0"
"b0aa5dd58641aa6f5a1d0e30747f06f9eefc7bcb3f4ec697c452a1b329279cc3f46e1c5b2411c81e28c5496f9fd390c34bb92a334c8ad02147e4d2d6aa6fda04","test read IgnoreInput {while hd hd hd nil {}} write X1","[0,[[@while,[@hd,[@hd,[@hd,[@quote,nil]]]],[]]],1]","0"
"3362b4e9edddcc1cd1650e392300decab498eb32a3314d74f50cc7a245abfc00e906b373315b42ceb7d388d6c369e5a10e176ebf62937e5acdcc9d9479975718","test read IgnoreInput {while hd hd tl nil {}} write X1","[0,[[@while,[@hd,[@hd,[@tl,[@quote,nil]]]],[]]],1]","0"
"a278c1e3a924906fb5295eba7f6b31ca61913b8cb2c66d3e3c90d02c57c80d0c28d7c28c5d945e4a2b070eda069bd8b32051583f747705d5d82e6bc8bc54a49c","test read IgnoreInput {while hd hd X1 {}} write X1","[0,[[@while,[@hd,[@hd,[@var,1]]],[]]],1]","0"
"4a509f307db12bb1609e39af6d2d2788a575b611077c628800dc408c8762c3d97ed40b0069d2e3f5a40b2c945efbf1a4a67ecbd723fb4c7273f7cf0ed162811f","test read IgnoreInput {while hd hd X2 {}} write X1","[0,[[@while,[@hd,[@hd,[@var,1]]],[]]],2]","0"
"fe914d852345244d5822324ceb6fe4c7741d0273f6c40ead768eee958c9d2df2875c2d032e7e6cb07ae36d8e9630b314bc29c221417aa48719a80fe79802c323","test read IgnoreInput {while hd tl hd nil {}} write X1","[0,[[@while,[@hd,[@tl,[@hd,[@quote,nil]]]],[]]],1]","0"
"97281e5222b0194e19facead7d79e4a3d85101cfe98d40f645739bc906acc12c76be994266c0ee4de2b6532ae5a2851dd774c667720cb371af6dcb8ebf8f74fa","test read IgnoreInput {while hd tl tl nil {}} write X1","[0,[[@while,[@hd,[@tl,[@tl,[@quote,nil]]]],[]]],1]","0"
"1a81a766a1979b95fd09b0f87638fd6b9a7d75091621b7e67cd9990ad7b034a96c48119bc9c3e04020c82fdb63d9c90be2ee6c327871615b7dc4ef17feca0c22","test read IgnoreInput {while hd tl X1 {}} write X1","[0,[[@while,[@hd,[@tl,[@var,1]]],[]]],1]","0"
"9be9b426bc8f656a44262a781615b881e09a48c9a748db1d669dc3b84ccdcc80fe1a9e66bc18a9bb778e4dfd23a621d9a5081cef0445caac6386344ffb01c432","test read IgnoreInput {while hd tl X2 {}} write X1","[0,[[@while,[@hd,[@tl,[@var,1]]],[]]],2]","0"
"2b191022a59cd82d7a70b2d98d5c151d27707ddfbe062e0707f86b02c596baef53c7f755cebb5ddb50bbb9fecf11fa1585ef4b88a2c4c0d80077f0c433741f80","test read IgnoreInput {while tl cons nil nil {}} write X1","[0,[[@while,[@tl,[@cons,[@quote,nil],[@quote,nil]]],[]]],1]","0"
"e23041301058fe90b99aa70d6a2cd2384fb26960254e163ea2905f2326602c1889cbaf112a2ebc74d81c27e88b93485ccbdc15661cace5aaeba7846ee792247c","test read IgnoreInput {while tl hd hd nil {}} write X1","[0,[[@while,[@tl,[@hd,[@hd,[@quote,nil]]]],[]]],1]","0"
"85c974e65bd73698b196031ba3f3630c86f7b46b86cc941b51469ee7e8f8325659f528d0d466ccffa47f170cf8863f77fc72d9fa5acd017465071eae77864c76","test read IgnoreInput {while tl hd tl nil {}} write X1","[0,[[@while,[@tl,[@hd,[@tl,[@quote,nil]]]],[]]],1]","0"
"2f32c881add4409c0ed0507defdf740c44b3d7bdac3c9f56c6d658ff1e1843ecaee5addfd178b1e6321b6b8207e6c8d3af510ceda6ee57b543fb9808c24d866b","test read IgnoreInput {while tl hd X1 {}} write X1","[0,[[@while,[@tl,[@hd,[@var,1]]],[]]],1]","0"
"9aace34fcdabe2da3fa1a673ae86e5d032bfd2f4cfb277c10997664d7374c64e776382afba9b91705a274925f36269061418d4de9af1bb9c066c4fe3a685842f","test read IgnoreInput {while tl hd X2 {}} write X1","[0,[[@while,[@tl,[@hd,[@var,1]]],[]]],2]","0"
"ee4e3e5c22aea08b82d69616b0f2401f982f12e3a22f6fe2383c33f45cd7aab958ff2a9de02222b5dea2c681ae0cdc70199bb1d7b5df6528526090f62c3ad126","test read IgnoreInput {while tl tl hd nil {}} write X1","[0,[[@while,[@tl,[@tl,[@hd,[@quote,nil]]]],[]]],1]","0"
"2617c02333d8c1ee7e709c8b61d52fab852cc241585ceee69dbf9d5c7e42b97cee7cfcfe286213007bc2ce5411898b201df32c312bbcacb248a03c0a6c8585c4","test read IgnoreInput {while tl tl tl nil {}} write X1","[0,[[@while,[@tl,[@tl,[@tl,[@quote,nil]]]],[]]],1]","0"
"6c48f299e832ea01decbb2f69f6fcab296dee568a5743c00ac7c461dd1f6ae12eb630701d465ad5088bc223bf0de5f3993f923a3e7f395ba856d3f29540313fa","test read IgnoreInput {while tl tl X1 {}} write X1","[0,[[@while,[@tl,[@tl,[@var,1]]],[]]],1]","0"
"c0478144f290a1c248ce8fca9613a8eb8ac85dd3ad2cea056d7f7c76c9c4b83e95949ef4c04c2942c989d92cf53d7c17d9bc424d761b1335adf23b13737752c6","test read IgnoreInput {while tl tl X2 {}} write X1","[0,[[@while,[@tl,[@tl,[@var,1]]],[]]],2]","0"
"8bac5160c1d3829c377d4c2e91613287df2ac1e9c870d6400e440201b0790f67876005e3253c8ac1bf1b02c36424ca6774ce5dda37ce7425f71039f5e31cf102","test read IgnoreInput {X1 := cons nil cons nil nil} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@cons,[@quote,nil],[@quote,nil]]]]],1]","@:="
"d81c4476baf16ca050556f149a1d5cd96c3250e3b388e18f9bb047fddc0f76e61e3f977239c62c9c89f2289576dc374c2ff0597d12996fe5fc5a8debec4748ed","test read IgnoreInput {X1 := cons nil hd hd nil} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@hd,[@hd,[@quote,nil]]]]]],1]","1"
"cd04add653088ccdf678d6df6bebaecc87c30227cab5a2fa1d84b8207e4856f985ca864069237e8913e5b951e88b1792551372167359aa71dd6e38bf0744ca8f","test read IgnoreInput {X1 := cons nil hd tl nil} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@hd,[@tl,[@quote,nil]]]]]],1]","1"
"743bfd65a1140cbd9fffb07712f37e833e8382148be2b916c73dc33f0b7470b36a6217c0a56eefed1de12f69de49c3d4074696dc8615f86f979d9de34aea8d0b","test read IgnoreInput {X1 := cons nil hd X1} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@hd,[@var,1]]]]],1]","1"
"1901119ddc8e6b0035d10a059352b3f062cd3a92fee04f266ef2b13f0378b769794817235da316ed99652d3ac8832d4f7d20d1ff065cebb37b5068fadd3cfb77","test read IgnoreInput {X1 := cons nil hd X3} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@hd,[@var,2]]]]],1]","1"
"adb3c030631b40b36a6f3bf01e7eba4c021646db8bbe65870b8fb57db97d75b210f408b955cbedd68606eff50b6ae3927da63755f7cd48743230cb575716fe0f","test read IgnoreInput {X1 := cons nil tl hd nil} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@tl,[@hd,[@quote,nil]]]]]],1]","1"
"e24edfeea70d87cf3848a908e4982a1cd76747b6f898d4c81fdcf8a6f934938b290836848b198565e162cc0f41ed713363c68e3de507dce97f26d9ff8d04d6ca","test read IgnoreInput {X1 := cons nil tl tl nil} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@tl,[@tl,[@quote,nil]]]]]],1]","1"
"d9a599b6f86f09b1a025b42ad7aabd87d01794507ae3ed8a917b9ece349335e6a04b3628fc69b8f959b519f2db004d28fbe03a71b39ffe3f6812fd9b4d6ac892","test read IgnoreInput {X1 := cons nil tl X1} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@tl,[@var,1]]]]],1]","1"
"0be5c7753f4d5fca16ba9e84c92dda3ccd6361b9654c8a2c35312c2c4afb9e2ad298c93f0e9a99466638928c8fdebb6a7ea334f8b637ec817c745cf5c14a3e2c","test read IgnoreInput {X1 := cons nil tl X3} write X1","[0,[[@:=,1,[@cons,[@quote,nil],[@tl,[@var,2]]]]],1]","1"
"2bb9cf579592b2e0472b8912da08184b15f995d2e7adac19adb08e3c31795388da25db209374588c145c164711ac119ee1e976ebdee29094df038cd2fc8c4db6","test read IgnoreInput {X1 := cons cons nil nil nil} write X1","[0,[[@:=,1,[@cons,[@cons,[@quote,nil],[@quote,nil]],[@quote,nil]]]],1]","[1]"
"df06e7a15da9cc7ee4f62508cbb564cd7d780b2a291ef20389464106b7c0a4e0904a3dcdeb223001db23132825c322fa19549ca7fb2692b1576f9f9de07217bc","test read IgnoreInput {X1 := cons hd nil hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@quote,nil]],[@hd,[@quote,nil]]]]],1]","1"
"8644803c62878e49c2540fb75e3288621ec4cc05dc74afee0003f9813f8fafe0f6cf0784a253b3fa3c2d7342f9b9833832858739433dfb14b2a75d5f1fedef8d","test read IgnoreInput {X1 := cons hd nil tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@quote,nil]],[@tl,[@quote,nil]]]]],1]","1"
"67953215f36041903ab112c0e031d30c23c13fb2e8cc6870043191f25ab1eb4b8a9bd3add9dfaff933e38ce0e03a8e5ce50010dc9b006471c2009283b0a7c13f","test read IgnoreInput {X1 := cons hd nil X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@quote,nil]],[@var,1]]]],1]","1"
"6db2d74691948b23983404725dde46843eb258c52838987cd619545dbb1a0a4371d85d8520506de04819d5abffa3bb79173ff1331b33ca71d34cbaac41e2bb1f","test read IgnoreInput {X1 := cons hd nil X3} write X1","[0,[[@:=,1,[@cons,[@hd,[@quote,nil]],[@var,2]]]],1]","1"
"38945e04755113a4a13094978dfa4f75803d16b517f5981538c44862c9b117e79cbd6153e48dc932115072666be561f6b028318150105c79ecc06f0d42aed250","test read IgnoreInput {X1 := cons hd hd nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@hd,[@quote,nil]]],[@quote,nil]]]],1]","1"
"666954f6c028dc61bdd1372059d4864b50849e5826d544707a2c34589d387108c0a634b0f917863f317a4f0f1b7ec5b9846fce8a0fb312b02ba8b3398aef054c","test read IgnoreInput {X1 := cons hd tl nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@quote,nil]]]],1]","1"
"7cda219d98b76302896d69958d8b9139dce07a2db3ec8f0d5b5b5b943b14f188dfa882dddb628ab84485cf76c347a579689572fdb5e22aa3fd4f918eddc3a62d","test read IgnoreInput {X1 := cons hd X1 nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@quote,nil]]]],1]","1"
"02c709f855f73bae1de80cf066ab33e520c6054d969df55b16f805c3883c6f31713898b067fcf15bed2ed5619dcdcbcd0fd7871ebc4db290970728eb70f77257","test read IgnoreInput {X1 := cons hd X3 nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@quote,nil]]]],1]","1"
"87c95c5321d2340537cb59a55a8350efdca911f8265e439b80f5b250a792e07a163cd82da7f03ea3fbe3ffbf5f4191c7228f2b08dc9b18c2ad84c7d40d6fb1cc","test read IgnoreInput {X1 := cons tl nil hd nil} write X1","[0,[[@:=,1,[@cons,[@tl,[@quote,nil]],[@hd,[@quote,nil]]]]],1]","1"
"6a8b84fb52b8af8aeb378d02a39ac7b114676f9c1e57ddcab0dc7db8653df8fd36175d191c052f36089c2904bb232908abc501d658fa61f523155e294af3f0e7","test read IgnoreInput {X1 := cons tl nil tl nil} write X1","[0,[[@:=,1,[@cons,[@tl,[@quote,nil]],[@tl,[@quote,nil]]]]],1]","1"
"362d0a225f830bafd9a3a1e1278af95e19bfa81599481a591bfa16c9b7f04536fbb13c14115db68eef1baf4660faa3d50f10a42df60c5f0308daa8d5fc75834e","test read IgnoreInput {X1 := cons tl nil X1} write X1","[0,[[@:=,1,[@cons,[@tl,[@quote,nil]],[@var,1]]]],1]","1"
"3e4944d4713de05a94de11032b52e494aaeef3be3f6ba3902413f61b0c6a4fc970215bdd4b533a296cccaa947a204fa05ef2f1e0eafdb606a2e36062a3071274","test read IgnoreInput {X1 := cons tl nil X3} write X1","[0,[[@:=,1,[@cons,[@tl,[@quote,nil]],[@var,2]]]],1]","1"
"7100aca4dfe89270c6003a7e173ace62a55b35b2519ba1de894480eff772f67ba38b559e8e485a6338ee16ce9fd55d82de4c1ebe743c3007695dfe9a6c455837","test read IgnoreInput {X1 := cons tl hd nil nil} write X1","[0,[[@:=,1,[@cons,[@tl,[@hd,[@quote,nil]]],[@quote,nil]]]],1]","1"
"239b7195af710d6985221a950886e2d9f4fab71831be4d1d37e656838ea66148d1f78977107583be7721d7f7a98d453046bd1b6d146963b06a01f490a52f38ab","test read IgnoreInput {X1 := cons tl tl nil nil} write X1","[0,[[@:=,1,[@cons,[@tl,[@tl,[@quote,nil]]],[@quote,nil]]]],1]","1"
"effc391f8bbfecdf5a2cfb4c383c24cb4510ab08078e8c3a29bf13033824da23754f9662089f4955a6f006e81e84457d6484083c521101cc0149ddb7a0bb7899","test read IgnoreInput {X1 := cons tl X1 nil} write X1","[0,[[@:=,1,[@cons,[@tl,[@var,1]],[@quote,nil]]]],1]","1"
"9ebb140d0cca13ceae43e99404568e270d689ded4d162020b589bb125e023b29dc6966d3ac3a03d17ccc6eb0220beb1f3da5d673230b7cd2ab33362e8ec995cc","test read IgnoreInput {X1 := cons tl X3 nil} write X1","[0,[[@:=,1,[@cons,[@tl,[@var,2]],[@quote,nil]]]],1]","1"
"74bc752583ee2fa25ce26fa78cbd7fd53e14578d828f5571f7e3d2b48200e2f4695fad49caa21b078437f95b5298c58742716c6e077197b563695ffef28b8080","test read IgnoreInput {X1 := cons X1 hd nil} write X1","[0,[[@:=,1,[@cons,[@var,1],[@hd,[@quote,nil]]]]],1]","1"
"02d631bd2a5fa81c617cb969cd503a633eb7a3fb9c1485d02c83de43bff5c2b3ad5a35ebb2ccbd845a45da201c9f5cd98f8cfffb31023da00a412c856400158a","test read IgnoreInput {X1 := cons X1 tl nil} write X1","[0,[[@:=,1,[@cons,[@var,1],[@tl,[@quote,nil]]]]],1]","1"
"ee2e05612811d0a323de7b3b2c340e3615ea49cd7a0ba1df871f19ce46fe60c5c7a705d791f675af788e580412160e3a74ae3e1b7c60a5d38d87c87d00ec7c41","test read IgnoreInput {X1 := cons X1 X1} write X1","[0,[[@:=,1,[@cons,[@var,1],[@var,1]]]],1]","1"
"60a990279c96bcf974a0db97e9aac4e9014bd3b0dca5de693d3516e95dff9d68a546033d3d5dacb9a3e06178bb5823f267eb74cff19032a19a97e9e129ae0aa6","test read IgnoreInput {X1 := cons X1 X4} write X1","[0,[[@:=,1,[@cons,[@var,1],[@var,2]]]],1]","1"
"6533735f3cefcf5441f1ead21c9461d56d96349b46abb311bb38055a783d70517256680bc987b92db13c6232d0b35ca9cb6e99d2f0780c9826e6b7bdad1f868f","test read IgnoreInput {X1 := cons X3 hd nil} write X1","[0,[[@:=,1,[@cons,[@var,2],[@hd,[@quote,nil]]]]],1]","1"
"a95bb69702a15a047b504a7f55fcf8dece858d9b4a5127767d11bd05a6fdceeed828260f1b115c45447ae713ad740baaf79346bdce179ec01f4e65f5d0566c37","test read IgnoreInput {X1 := cons X3 tl nil} write X1","[0,[[@:=,1,[@cons,[@var,2],[@tl,[@quote,nil]]]]],1]","1"
"4630553b8be99828ea2d94e350179099feed9eaf56668a6f3a6b5921d2f473ae5b47dc8b55b3c22cea8ca5f37e8ee162d0f4aeb6eae1c59f0f998524c27a2afa","test read IgnoreInput {X1 := cons X3 X1} write X1","[0,[[@:=,1,[@cons,[@var,2],[@var,1]]]],1]","1"
"d7afe61371e3e934cf868b13e65ab8d14b03ab1742f36369c2c36dd425b1e25755036f7cff7ec31ed1614d06282e761a11c506fac51a885c588454996a912110","test read IgnoreInput {X1 := cons X3 X3} write X1","[0,[[@:=,1,[@cons,[@var,2],[@var,2]]]],1]","1"
"fa04e6cffefe90723c1f52c03ecf61d8f17c4278835cd6fae3ef75418b4e905d1e96e6b7a24e29808815e92953d613db83586c78807495aaf88a63ffe52b9842","test read IgnoreInput {X1 := cons X3 X4} write X1","[0,[[@:=,1,[@cons,[@var,2],[@var,3]]]],1]","1"
"e8c15b9d5583aceb02e7ba175f3ca79a1ee81839d17e2ad425bd3aac89b607c33cc8bd364da11387976f958ed3bc68e97b9497e6f4c464668fc3e7ef9a7fc75c","test read IgnoreInput {X1 := hd cons nil hd nil} write X1","[0,[[@:=,1,[@hd,[@cons,[@quote,nil],[@hd,[@quote,nil]]]]]],1]","0"
"56a0dc8634e0e098a5dc5f67632a9034f66953c67ef25c99e824f6f979a52e3c00c598010e2d9e2c937c924784d2c2be468467364e3297fe00217a5eae996090","test read IgnoreInput {X1 := hd cons nil tl nil} write X1","[0,[[@:=,1,[@hd,[@cons,[@quote,nil],[@tl,[@quote,nil]]]]]],1]","0"
"0ad4bf1a79e647047042b452234e79e5be74f11b772d582e25e70ae7ff449663312a0ec70554d0742a5bd3c33f25bd418761b94a8734eaf069f3542b3ad0a004","test read IgnoreInput {X1 := hd cons nil X1} write X1","[0,[[@:=,1,[@hd,[@cons,[@quote,nil],[@var,1]]]]],1]","0"
"083d869661674df1d625809fd6a88e0fe9f1b2b138735e3985de7484fdc12b9ae0e04d2d79c0adeecb1498a20ad7ca6c2444551002cc20aa35b293d71f67ba86","test read IgnoreInput {X1 := hd cons nil X3} write X1","[0,[[@:=,1,[@hd,[@cons,[@quote,nil],[@var,2]]]]],1]","0"
"61066d7c1920cdfbe53417295009a8a479e0c8ba3ba55cb923de5da672ee781358cf30422aae5b7d20f63b0a6bc5a193703abc7ef6d7bfb54a5a1df107edc1d2","test read IgnoreInput {X1 := hd cons hd nil nil} write X1","[0,[[@:=,1,[@hd,[@cons,[@hd,[@quote,nil]],[@quote,nil]]]]],1]","0"
